team,village_id,week_end_date,tablet_serials_count,tablet_serials
CCI,1,2018-07-13,2,"['5B20001313', '6118003188']"
CCI,2,2018-07-13,9,"['5B12002783', '5B13001199', '6111000452', '6115001102', '6116001281', '6116001494', '6116001610', '6116001740', '6129001982']"
CCI,3,2018-07-13,16,"['5A22000813', '5A27001608', '5B20000510', '5B20002022', '6111001044', '6113001033', '6115001184', '6116001628', '6116001728', '6118001603', '6118002167', '6118002223', '6118002634', '6118003327', '6128000853', '6129000520']"
CCI,4,2018-07-13,4,"['5A28002430', '5B20001988', '6111001031', '6115001096']"
CCI,5,2018-07-13,2,"['5A29000537', '6116002084']"
CCI,6,2018-07-13,15,"['5A23002106', '5A27001708', '5A27001717', '5A28000270', '5A28002569', '5A29001404', '5B12002965', '5B13001290', '6111001664', '6111001915', '6116001670', '6116001741', '6118002294', '6118002873', '6118003604']"
CCI,7,2018-07-13,5,"['5A27001745', '5A27001965', '5A27002046', '5A28002462', '6116001594']"
CCI,8,2018-07-13,5,"['5A27001245', '5A28000074', '6116001347', '6116001730', '6118002788']"
CCI,9,2018-07-13,6,"['5A28000050', '5B12004742', '6111001107', '6116001233', '6116001382', '6116002357']"
CCI,10,2018-07-13,1,['6118002694']
CCI,11,2018-07-13,3,"['5B13002318', '6116001804', '6125000312']"
CCI,13,2018-07-13,12,"['5A27000666', '5A29001355', '5B04000066', '5B13001202', '6115001093', '6115001493', '6116000977', '6116001266', '6116002131', '6116002684', '6118002282', '6129001946']"
CCI,14,2018-07-13,9,"['5A23002523', '5A27001520', '5A28000367', '5B20001393', '6111000703', '6116000808', '6116001620', '6116002555', '6118002481']"
CCI,15,2018-07-13,5,"['5A27001498', '5A27001942', '6111002108', '6118002184', '6118002662']"
CCI,16,2018-07-13,12,"['5A27000218', '5A27001320', '5A28002687', '6111001844', '6111001886', '6115000406', '6115001580', '6116001916', '6116002324', '6116002384', '6118002302', '6130000879']"
CCI,17,2018-07-13,6,"['5A27001911', '5A29001401', '5B04000012', '6111002017', '6114000384', '6118002336']"
CCI,18,2018-07-13,18,"['5A22000053', '5A27001510', '5A27001827', '5A27001917', '5A27001930', '5A27002007', '6111001120', '6111002129', '6113002090', '6115000570', '6115001120', '6116001471', '6116001737', '6116002215', '6118003171', '6126000238', '6129001155', '6129001448']"
CCI,19,2018-07-13,8,"['6111000385', '6111001900', '6116001390', '6116001501', '6116001871', '6118001917', '6118002083', '6118003041']"
CCI,20,2018-07-13,9,"['5A28001180', '6111000563', '6111001145', '6111001890', '6116001389', '6116001474', '6118002240', '6118002898', '6129001193']"
CCI,21,2018-07-13,8,"['5A27001899', '5A29000819', '6111000346', '6115001213', '6115002313', '6116002044', '6129001215', '6130000069']"
CCI,23,2018-07-13,4,"['6114000873', '6116000917', '6116001572', '6118003086']"
CCI,24,2018-07-13,8,"['5A27000734', '5A27001621', '5A27001644', '5B20001191', '6111001694', '6115002251', '6116001085', '6116002191']"
CCI,25,2018-07-13,6,"['6111001604', '6113000458', '6116001595', '6116002023', '6118002382', '6118002725']"
CCI,26,2018-07-13,2,"['5B20001241', '6118003597']"
CCI,27,2018-07-13,10,"['5A27000452', '5A27001949', '5A28002402', '5A28002503', '6111001623', '6112001154', '6115002141', '6116001011', '6118002004', '6118002787']"
CCI,28,2018-07-13,3,"['5A29000569', '5A29001461', '6114000029']"
