team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,114,2018-09-07,1,['6112000256']
ROBOTUTOR,115,2018-09-07,2,"['5A22001009', '6118002784']"
ROBOTUTOR,116,2018-09-07,2,"['5B20001289', '6111001658']"
ROBOTUTOR,117,2018-09-07,4,"['5A27001436', '5A27002171', '6118002332', '6118002376']"
ROBOTUTOR,118,2018-09-07,3,"['5B12003328', '5B12004776', '6116001542']"
ROBOTUTOR,119,2018-09-07,13,"['5A22001062', '5B20001182', '6111000054', '6111001632', '6114000059', '6116001036', '6116001560', '6116001586', '6116002081', '6116002602', '6118002106', '6118002689', '6118002845']"
ROBOTUTOR,120,2018-09-07,8,"['5A23002753', '5A27002127', '5B20001381', '5B20002370', '6116001938', '6118001869', '6118003351', '6118003610']"
ROBOTUTOR,121,2018-09-07,4,"['6109000660', '6118002829', '6118003060', '6118003109']"
ROBOTUTOR,122,2018-09-07,3,"['5B20001363', '6111001011', '6111002047']"
ROBOTUTOR,123,2018-09-07,5,"['5B20001908', '6116001592', '6118003053', '6129002307', '6130000195']"
ROBOTUTOR,124,2018-09-07,4,"['5A27001907', '6115001616', '6116001725', '6118003534']"
ROBOTUTOR,125,2018-09-07,10,"['5A22000709', '5B12004661', '5B20001060', '6116001510', '6116001512', '6116001757', '6116002075', '6116002308', '6118002525', '6118002986']"
ROBOTUTOR,126,2018-09-07,3,"['5A28001127', '6111000929', '6118002285']"
ROBOTUTOR,127,2018-09-07,8,"['5A28000305', '5B12004601', '5B13000655', '6111001793', '6115000434', '6118002352', '6128000644', '6129001903']"
ROBOTUTOR,128,2018-09-07,17,"['5A27000711', '5A27001390', '5A27001575', '5A28000952', '5B20002274', '5C03000328', '6111001083', '6115000564', '6116000976', '6116001672', '6116001715', '6116001848', '6116002524', '6116002652', '6118002451', '6118002576', '6118002639']"
ROBOTUTOR,129,2018-09-07,5,"['5B20001235', '6111000075', '6115001222', '6115001428', '6118002982']"
ROBOTUTOR,130,2018-09-07,1,['6115000404']
ROBOTUTOR,131,2018-09-07,3,"['5A27001262', '6118001663', '6118002875']"
ROBOTUTOR,132,2018-09-07,4,"['5A27000561', '5A27000600', '5A27001906', '6115002167']"
ROBOTUTOR,133,2018-09-07,3,"['6116001229', '6116001777', '6118002891']"
ROBOTUTOR,134,2018-09-07,1,['6116002308']
ROBOTUTOR,136,2018-09-07,1,['6118001705']
ROBOTUTOR,137,2018-09-07,1,['6118002520']
ROBOTUTOR,138,2018-09-07,4,"['5C03001014', '6116001364', '6116001624', '6116001995']"
ROBOTUTOR,139,2018-09-07,7,"['5A27000621', '5A27001518', '5B12003089', '6116001413', '6116001985', '6116002449', '6118002090']"
ROBOTUTOR,140,2018-09-07,8,"['6115000523', '6116001018', '6116001520', '6116002257', '6116002628', '6118002144', '6118003134', '6129001273']"
ROBOTUTOR,141,2018-09-07,10,"['5A23001547', '5A28000070', '5A28002602', '6115001475', '6115001650', '6116001114', '6116001770', '6116002816', '6118003620', '6128001379']"
