team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,114,2018-07-06,6,"['5A22000679', '5A27001967', '5A29000653', '6111001995', '6112000256', '6116001034']"
ROBOTUTOR,115,2018-07-06,15,"['5A22001009', '5A23002191', '5A23002701', '5A27001652', '5A28000359', '5A29000683', '5B20001228', '5B23001060', '6112001107', '6115000377', '6116001756', '6118002597', '6118002784', '6118003077', '6118003207']"
ROBOTUTOR,116,2018-07-06,19,"['5A29000767', '5B20001177', '5B20001289', '5B20001997', '5B20002032', '6111001042', '6111001658', '6111001816', '6115000396', '6115001241', '6116001479', '6116001649', '6116002019', '6116002653', '6116002729', '6118001645', '6118002470', '6118002617', '6118002675']"
ROBOTUTOR,117,2018-07-06,11,"['5A22000082', '5A27001466', '5B20001144', '5B20001222', '6112001529', '6115000397', '6116001673', '6116002002', '6116002699', '6118001764', '6118002332']"
ROBOTUTOR,118,2018-07-06,13,"['5A29001382', '5B12003105', '5B12003328', '5B12004776', '5B20001240', '5B20002013', '6115001325', '6116001373', '6116001493', '6116001542', '6116002152', '6116002497', '6118002290']"
ROBOTUTOR,119,2018-07-06,8,"['5A22001062', '5A27000459', '5B20001182', '6111001097', '6114000059', '6116001586', '6116002081', '6118002689']"
ROBOTUTOR,121,2018-07-06,10,"['5A27001307', '5B20001355', '6109000660', '6111000044', '6111001491', '6115001358', '6118001534', '6118003060', '6118003109', '6118003165']"
ROBOTUTOR,122,2018-07-06,19,"['5A21001111', '5A22000806', '5A27001219', '5A27001416', '5A28001748', '5A28001909', '5B20001363', '5B20002248', '6111000647', '6111001011', '6111002047', '6115001331', '6115001506', '6116001096', '6116001710', '6116001767', '6116002212', '6116002591', '6118002311']"
ROBOTUTOR,123,2018-07-06,17,"['5A23001580', '5A23002696', '5A27001891', '5A28002483', '5B12002824', '5B20001410', '5B20001908', '6115001552', '6116000795', '6116001068', '6116001140', '6116001644', '6116001929', '6116002484', '6116002586', '6118002238', '6118003053']"
ROBOTUTOR,124,2018-07-06,21,"['5A22001152', '5A27001218', '5A27001598', '5A27001907', '5A28001121', '5B23001012', '6111001826', '6112001373', '6115001616', '6115001617', '6115002170', '6116000781', '6116001014', '6116001154', '6116001322', '6116001327', '6116002577', '6118002275', '6118002412', '6118002741', '6118003534']"
ROBOTUTOR,126,2018-07-06,10,"['5A27001464', '5B04000073', '6111000929', '6112000112', '6112001102', '6116001115', '6116001541', '6116001964', '6118002285', '6118002950']"
ROBOTUTOR,127,2018-07-06,20,"['5A27001459', '5A28000305', '5A29000437', '5A29001488', '5B04000109', '5B12004601', '5B13000655', '5B13002231', '6111001793', '6111002095', '6115000434', '6115001467', '6116001675', '6116001819', '6118002312', '6118002352', '6118003027', '6118003039', '6128000644', '6129001903']"
ROBOTUTOR,130,2018-07-06,4,"['5A27001932', '6116002085', '6116002270', '6116002546']"
ROBOTUTOR,131,2018-07-06,10,"['5A27001262', '5A27001580', '5B12002459', '6109000901', '6111000882', '6113001045', '6116001688', '6116001823', '6118002875', '6129001165']"
ROBOTUTOR,132,2018-07-06,15,"['5A22000957', '5A22001134', '5A27000561', '5A27000600', '5A27001906', '5B20001267', '6111002082', '6115002167', '6116002079', '6116002112', '6116002251', '6116002787', '6118002735', '6118002866', '6129001885']"
ROBOTUTOR,133,2018-07-06,17,"['5A27001460', '5A28001033', '5A29000445', '5B12002649', '5B20001266', '5B20002348', '5B20002420', '6116001116', '6116001229', '6116001777', '6116001793', '6116002525', '6116002620', '6118001662', '6118001677', '6118001962', '6118002891']"
ROBOTUTOR,134,2018-07-06,7,"['5A28002324', '5B20001324', '6115001489', '6116001671', '6116002196', '6118002232', '6118003565']"
ROBOTUTOR,135,2018-07-06,6,"['5A27001530', '5A27001613', '6116001553', '6116002304', '6116002561', '6129001334']"
ROBOTUTOR,136,2018-07-06,5,"['5A27000972', '5B20002349', '6116000805', '6118001705', '6118002570']"
ROBOTUTOR,137,2018-07-06,14,"['5A28000872', '5B20001354', '5B23001071', '6111001715', '6115000901', '6116001232', '6116001335', '6116001956', '6116002451', '6118002043', '6118002520', '6118002680', '6118003303', '6128000670']"
ROBOTUTOR,138,2018-07-06,12,"['5A27001560', '5A29000634', '5C01001557', '5C03001014', '6111001129', '6115001473', '6116001364', '6116001624', '6116001995', '6118002645', '6118003258', '6130000110']"
ROBOTUTOR,139,2018-07-06,16,"['5A22000485', '5A22001076', '5A27000621', '5A27001518', '5B12003451', '5B20001037', '6112000357', '6116001413', '6116001852', '6116001985', '6116002449', '6116002582', '6118001762', '6118002857', '6128000670', '6129001065']"
ROBOTUTOR,140,2018-07-06,16,"['5A21001028', '5A23001529', '5A27001612', '5A28000400', '5A29000606', '6111002143', '6114000018', '6115000523', '6116000807', '6116001018', '6116001520', '6116001664', '6116002257', '6118002144', '6118002883', '6118003134']"
ROBOTUTOR,141,2018-07-06,16,"['5A23001547', '5A27001649', '5A27002160', '5A28000070', '5A28002602', '6111001802', '6111001842', '6115000499', '6115001475', '6115001650', '6116001780', '6116002060', '6116002564', '6116002816', '6118003290', '6118003419']"
