team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,115,2018-07-13,10,"['5A22001009', '5A23002191', '5A23002701', '5A27001652', '5B20001228', '5B23001060', '6115000377', '6116001756', '6118003077', '6118003207']"
ROBOTUTOR,116,2018-07-13,8,"['5B20001177', '5B20001289', '5B20002032', '6116002653', '6116002729', '6118002470', '6118002617', '6118002675']"
ROBOTUTOR,117,2018-07-13,7,"['5A22000082', '5B20001144', '6109000863', '6112001529', '6116002699', '6116002824', '6118002376']"
ROBOTUTOR,118,2018-07-13,7,"['5B12003328', '5B12004776', '5B20001240', '5B20002013', '6114000085', '6116001542', '6118002290']"
ROBOTUTOR,119,2018-07-13,13,"['5A22001062', '5A27000459', '5B20001182', '6111000054', '6111000157', '6111001097', '6111001632', '6116001036', '6116001560', '6116001586', '6116002602', '6118002689', '6118002845']"
ROBOTUTOR,120,2018-07-13,17,"['5A27001196', '5A27002127', '5A28002152', '5A28002453', '5A29001375', '5B20001381', '5B20001409', '5B20002370', '6112000251', '6115000510', '6115001195', '6116000839', '6116001938', '6116002851', '6118002318', '6118002806', '6118003351']"
ROBOTUTOR,121,2018-07-13,5,"['6109000660', '6111000044', '6111000190', '6116001139', '6118001534']"
ROBOTUTOR,122,2018-07-13,13,"['5A21001111', '5A27001219', '5B12003039', '5B20002248', '6111000647', '6111002047', '6115001506', '6116001035', '6116001096', '6116001338', '6116001710', '6116002212', '6116002591']"
ROBOTUTOR,123,2018-07-13,12,"['5A23001580', '5A23002696', '5A28002483', '5B12002824', '5B12003436', '5B20001410', '6116000795', '6116001140', '6116001592', '6116001929', '6116002586', '6118002238']"
ROBOTUTOR,124,2018-07-13,5,"['5A27001598', '6115002170', '6116000781', '6118002412', '6118002741']"
ROBOTUTOR,125,2018-07-13,13,"['5A28000372', '5B12004661', '5B20001060', '5B20001276', '5B20002002', '5B23001036', '6116000786', '6116001510', '6116001757', '6116002075', '6118001757', '6118002039', '6118002525']"
ROBOTUTOR,126,2018-07-13,5,"['5A23002589', '5A27001464', '5B04000073', '6112001102', '6116002477']"
ROBOTUTOR,127,2018-07-13,18,"['5A27001459', '5A28000305', '5A29000437', '5B04000109', '5B12004601', '5B13002231', '6111001793', '6111002095', '6115000434', '6115001467', '6116001675', '6116001819', '6118002312', '6118002352', '6118003027', '6118003039', '6128000644', '6129001903']"
ROBOTUTOR,128,2018-07-13,21,"['5A27001390', '5A27001575', '5A27001661', '5A27001753', '5A28000952', '5B16000105', '5B20001208', '5B20002274', '6111001083', '6111002085', '6114000811', '6115000564', '6115001103', '6116001672', '6116001681', '6116001715', '6116002094', '6116002524', '6118002451', '6118002639', '6118003046']"
ROBOTUTOR,129,2018-07-13,7,"['5A27002228', '5B20002371', '6111000075', '6111000726', '6115001428', '6116001314', '6118002648']"
ROBOTUTOR,130,2018-07-13,3,"['5A27001932', '6116002085', '6116002546']"
ROBOTUTOR,131,2018-07-13,7,"['5A27001580', '5B12002459', '6109000901', '6111000882', '6116001688', '6116001823', '6118002875']"
ROBOTUTOR,132,2018-07-13,7,"['5A22000957', '5A22001134', '5A27000600', '5B20001267', '6111002082', '6116002787', '6118002866']"
ROBOTUTOR,133,2018-07-13,8,"['5A29000445', '5B20001266', '5B20002348', '5B20002420', '6115001477', '6116001229', '6116002620', '6118001677']"
ROBOTUTOR,134,2018-07-13,3,"['5A29000472', '5B20001324', '6116002196']"
ROBOTUTOR,135,2018-07-13,4,"['5A27001613', '6116002304', '6116002561', '6129001334']"
ROBOTUTOR,136,2018-07-13,2,"['5B20002349', '6118002570']"
ROBOTUTOR,137,2018-07-13,9,"['5A28000872', '6111001715', '6116001232', '6116001335', '6116001956', '6116002451', '6118002520', '6118002680', '6118003303']"
ROBOTUTOR,138,2018-07-13,8,"['5C01001557', '5C03001014', '6115001473', '6116001364', '6116001995', '6118002645', '6118003258', '6130000110']"
ROBOTUTOR,139,2018-07-13,19,"['5A22000485', '5A22001076', '5A27000023', '5A27000621', '5A27001518', '5B04000214', '5B12003451', '5B20001037', '6111001734', '6112000357', '6116001413', '6116001852', '6116001985', '6116002449', '6118001762', '6118002090', '6118002597', '6118002857', '6118003232']"
ROBOTUTOR,140,2018-07-13,7,"['5A23001529', '5A28000400', '5A29000606', '6116001018', '6116001267', '6118002883', '6118003134']"
ROBOTUTOR,141,2018-07-13,10,"['5A23001547', '5A28002602', '6111001802', '6115000499', '6115001475', '6115001650', '6116002060', '6116002816', '6118003290', '6118003419']"
