team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,115,2019-01-04,7,"['5A29000947', '5B13001409', '5B20001216', '6111001511', '6112001106', '6116002016', '6118003270']"
ROBOTUTOR,119,2019-01-04,2,"['6111002148', '6118002265']"
ROBOTUTOR,121,2019-01-04,4,"['5B14001989', '6111001485', '6111001727', '6112000191']"
ROBOTUTOR,122,2019-01-04,4,"['6111001675', '6116001618', '6116002315', '6118003554']"
ROBOTUTOR,123,2019-01-04,9,"['5A27001320', '5B12004776', '5B20001273', '6116001071', '6116001555', '6116002431', '6118002206', '6118002629', '6118003354']"
ROBOTUTOR,124,2019-01-04,1,['6111001422']
ROBOTUTOR,126,2019-01-04,2,"['6113001658', '6116001099']"
ROBOTUTOR,127,2019-01-04,16,"['5A28001988', '5B12003581', '5B20001398', '5B20002433', '6111001407', '6112001210', '6115001519', '6116001241', '6116001387', '6116001765', '6116002162', '6116002187', '6118003076', '6118003112', '6118003159', '6126000075']"
ROBOTUTOR,128,2019-01-04,9,"['5A27002130', '5B12002670', '6111001665', '6112001342', '6115000508', '6116002750', '6118002249', '6118003111', '6126000244']"
ROBOTUTOR,129,2019-01-04,6,"['5A29001270', '5B13000686', '6112000005', '6115001323', '6118002272', '6129002346']"
ROBOTUTOR,130,2019-01-04,2,"['5A29000477', '6105000515']"
ROBOTUTOR,132,2019-01-04,1,['5A27001586']
ROBOTUTOR,133,2019-01-04,10,"['5A28000787', '5B12004698', '5B13002123', '6111001946', '6115000374', '6115001240', '6116002388', '6116002695', '6118002234', '6118002394']"
ROBOTUTOR,134,2019-01-04,3,"['6111001939', '6115001163', '6118003038']"
ROBOTUTOR,135,2019-01-04,2,"['6111000859', '6115001455']"
ROBOTUTOR,137,2019-01-04,8,"['5A22001017', '5A29001252', '5B12002947', '5B20001389', '6115000833', '6116002363', '6118002666', '6118003122']"
ROBOTUTOR,138,2019-01-04,2,"['5A23002615', '6118002811']"
ROBOTUTOR,139,2019-01-04,6,"['5A23002256', '5A29000428', '6111000557', '6116000859', '6116002278', '6118002187']"
ROBOTUTOR,140,2019-01-04,3,"['5B12004783', '5B13000701', '5B13001135']"
ROBOTUTOR,141,2019-01-04,6,"['5B12003714', '5B12004686', '5B20002280', '6116001453', '6116002782', '6116002836']"
