team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,115,2018-08-10,6,"['5A22001009', '5A29000683', '6115000377', '6116001756', '6118002784', '6118003207']"
ROBOTUTOR,116,2018-08-10,8,"['5B20001997', '6111001042', '6115000396', '6116001479', '6116001649', '6118002617', '6118002675', '6118003299']"
ROBOTUTOR,117,2018-08-10,4,"['5A27001436', '5A28000198', '6113000610', '6116001673']"
ROBOTUTOR,118,2018-08-10,1,['6116001542']
ROBOTUTOR,119,2018-08-10,8,"['5A22001062', '5A27000459', '6111000054', '6111001097', '6114000059', '6116001560', '6116002602', '6118002106']"
ROBOTUTOR,120,2018-08-10,13,"['5A23002753', '5A27002127', '5A28002152', '5A28002453', '5A29001375', '5B20001409', '5B20002370', '6115001195', '6116002851', '6118001869', '6118002318', '6118003351', '6118003610']"
ROBOTUTOR,121,2018-08-10,2,"['6111001491', '6118003109']"
ROBOTUTOR,122,2018-08-10,8,"['5A27001416', '5B20001363', '5B20002248', '6115001331', '6115001506', '6116001035', '6116001710', '6116002212']"
ROBOTUTOR,123,2018-08-10,4,"['5B12002824', '6116001592', '6116001644', '6130000195']"
ROBOTUTOR,124,2018-08-10,6,"['5A22001152', '5A27001218', '5B23001012', '6115001616', '6116001154', '6116002577']"
ROBOTUTOR,125,2018-08-10,7,"['5B12004661', '5B20001060', '5B20002002', '6116001510', '6116002075', '6118001757', '6118002525']"
ROBOTUTOR,126,2018-08-10,4,"['5A28001127', '6112000112', '6116001964', '6116002150']"
ROBOTUTOR,127,2018-08-10,7,"['5A27001459', '5A29000437', '5B12004601', '6111001793', '6118002352', '6118003027', '6128000644']"
ROBOTUTOR,128,2018-08-10,8,"['5B16000105', '5B20002274', '5C03000328', '6116000976', '6116001715', '6116001848', '6116002094', '6116002524']"
ROBOTUTOR,129,2018-08-10,6,"['5A28000396', '5B20001235', '6109001476', '6111000075', '6111002030', '6118002300']"
ROBOTUTOR,130,2018-08-10,1,['6116002546']
ROBOTUTOR,131,2018-08-10,2,"['6111000882', '6116001688']"
ROBOTUTOR,132,2018-08-10,4,"['5A27000561', '5A27001906', '6118002735', '6129001885']"
ROBOTUTOR,133,2018-08-10,5,"['5B20001266', '6116002620', '6118001677', '6118001962', '6118002891']"
ROBOTUTOR,134,2018-08-10,7,"['5B20001212', '6115001489', '6116000925', '6116001671', '6116002196', '6116002623', '6118002232']"
ROBOTUTOR,135,2018-08-10,2,"['5A27001613', '6129001334']"
ROBOTUTOR,136,2018-08-10,1,['6116000805']
ROBOTUTOR,137,2018-08-10,4,"['6111001752', '6116001335', '6116001956', '6118002520']"
ROBOTUTOR,138,2018-08-10,5,"['5C01001557', '5C03001014', '6116001995', '6118003258', '6130000110']"
ROBOTUTOR,139,2018-08-10,7,"['5A27000621', '5B12003451', '6112000357', '6116001852', '6118002090', '6118002597', '6118003180']"
ROBOTUTOR,140,2018-08-10,7,"['5A27001612', '5A29000606', '6111002143', '6115000523', '6116001520', '6116002257', '6116002628']"
ROBOTUTOR,141,2018-08-10,9,"['5A23001547', '5A27001649', '5A27002160', '5A28002602', '6115001475', '6116001770', '6116001780', '6116002060', '6118003419']"
