team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,114,2018-11-23,9,"['5A27001967', '5A28002504', '5A29000622', '5A29000653', '6111001777', '6111001842', '6111002050', '6112000256', '6116001034']"
ROBOTUTOR,116,2018-11-23,2,"['6116001767', '6118002598']"
ROBOTUTOR,118,2018-11-23,10,"['5A28001564', '5B12002774', '5B13001251', '6111001013', '6111001239', '6116001661', '6118002559', '6118003039', '6118003055', '6130000021']"
ROBOTUTOR,119,2018-11-23,1,['6116002611']
ROBOTUTOR,122,2018-11-23,15,"['5A22001065', '5A27000246', '5A27001219', '5A27001414', '5B12002834', '5B20001950', '6111001675', '6111002101', '6111002106', '6116001215', '6116001582', '6116001618', '6116002179', '6116002315', '6118002380']"
ROBOTUTOR,123,2018-11-23,10,"['5A27001320', '5A27001710', '5B12004776', '5B20001273', '6116001071', '6116001555', '6118001954', '6118002206', '6118002629', '6118002958']"
ROBOTUTOR,124,2018-11-23,2,"['5A27001387', '6111001422']"
ROBOTUTOR,125,2018-11-23,30,"['5A22000709', '5A23002820', '5A27000692', '5A27000746', '5A27001337', '5A27001834', '5A27002149', '5A28000372', '5A29001272', '5B13000781', '5B16001020', '5B20001221', '5B20002224', '5C07000407', '6111000035', '6113001032', '6115001430', '6115001676', '6116001030', '6116001084', '6116001293', '6116001512', '6116001650', '6116002055', '6116002734', '6118001752', '6118003301', '6118003601', '6129001903', '6130000123']"
ROBOTUTOR,126,2018-11-23,11,"['5A27001568', '5B20001652', '6113001658', '6114000045', '6115000420', '6116001099', '6116001450', '6116001605', '6118001894', '6118002086', '6118003023']"
ROBOTUTOR,127,2018-11-23,20,"['5A22000813', '5A28001988', '5B12002902', '5B12003581', '5B20001398', '5B20002433', '6111000111', '6111001407', '6112000074', '6112001210', '6115001519', '6116001214', '6116001241', '6116001387', '6116002162', '6116002187', '6118003076', '6118003112', '6118003159', '6126000075']"
ROBOTUTOR,128,2018-11-23,20,"['5A27000437', '5A27002130', '5B12002670', '5B13001433', '5B13002057', '5B20002125', '6111001665', '6112000152', '6112001342', '6115000508', '6116002745', '6116002750', '6116002790', '6118002112', '6118002249', '6118002360', '6118003111', '6118003147', '6126000244', '6130000048']"
ROBOTUTOR,131,2018-11-23,1,['5B20001313']
ROBOTUTOR,132,2018-11-23,3,"['5A21000494', '5A27001313', '5A27001586']"
ROBOTUTOR,133,2018-11-23,17,"['5A28000787', '5B12004698', '5B13001500', '6111001946', '6114000199', '6115000374', '6115001240', '6115001977', '6116000975', '6116001172', '6116002373', '6116002388', '6116002409', '6116002695', '6118002074', '6118002234', '6118002394']"
ROBOTUTOR,134,2018-11-23,4,"['6111001939', '6118003038', '6118003114', '6118003349']"
ROBOTUTOR,135,2018-11-23,4,"['6111000859', '6115001455', '6116001789', '6116001830']"
ROBOTUTOR,136,2018-11-23,2,"['6116002010', '6118003119']"
ROBOTUTOR,137,2018-11-23,12,"['5A22001017', '5A27001466', '5A29001252', '5A29001442', '5B12002947', '6111002083', '6116000839', '6116001747', '6116001775', '6116002363', '6118002666', '6118003122']"
ROBOTUTOR,138,2018-11-23,7,"['5A23002615', '5A27000023', '5A28000872', '5B13001007', '6111000694', '6111001817', '6118002811']"
ROBOTUTOR,139,2018-11-23,17,"['5A23002256', '5A27001484', '5A27001838', '5A28001072', '5A29000428', '5A29001256', '6111000557', '6114000469', '6116000790', '6116000859', '6116001053', '6116002278', '6116002471', '6116002803', '6118001709', '6118002124', '6118002187']"
ROBOTUTOR,140,2018-11-23,17,"['5A27000941', '5A28000828', '5B12002777', '5B13000701', '5B13000847', '5B13001135', '5B13002353', '5B20001354', '6111000105', '6113000803', '6116001128', '6116001267', '6116001978', '6116002765', '6118002316', '6118002942', '6129002223']"
ROBOTUTOR,141,2018-11-23,16,"['5A27000636', '5A28002135', '5B12002916', '5B12003714', '5B12004649', '5B12004686', '5B13000706', '5B20002280', '6111000905', '6115001080', '6116001335', '6116001972', '6116002782', '6116002797', '6116002836', '6118002915']"
