team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,114,2018-10-26,1,['6111001995']
ROBOTUTOR,115,2018-10-26,1,['6118003077']
ROBOTUTOR,116,2018-10-26,1,['6116001479']
ROBOTUTOR,117,2018-10-26,3,"['6113000799', '6116001243', '6118002995']"
ROBOTUTOR,118,2018-10-26,3,"['5B12003328', '6113000632', '6115001829']"
ROBOTUTOR,119,2018-10-26,2,"['6111000157', '6111001097']"
ROBOTUTOR,120,2018-10-26,8,"['5B20001409', '5B20002370', '6112000251', '6114000067', '6116001805', '6116001938', '6118002806', '6118003351']"
ROBOTUTOR,121,2018-10-26,3,"['6111001754', '6115001358', '6116001923']"
ROBOTUTOR,122,2018-10-26,4,"['5A29001242', '6111002047', '6116001922', '6126000735']"
ROBOTUTOR,123,2018-10-26,1,['6116001140']
ROBOTUTOR,124,2018-10-26,2,"['6116001154', '6116002577']"
ROBOTUTOR,125,2018-10-26,6,"['5A29000538', '5B12004661', '6116002308', '6118002525', '6118003513', '6128001083']"
ROBOTUTOR,126,2018-10-26,2,"['6111000929', '6118002285']"
ROBOTUTOR,127,2018-10-26,8,"['5B12004601', '5B13000655', '5B20001159', '6115000434', '6118002312', '6118002465', '6118003027', '6128000644']"
ROBOTUTOR,128,2018-10-26,12,"['5A27000711', '5A27001575', '5A28000952', '5B20001208', '5C03000328', '6111002085', '6116001715', '6116002514', '6116002652', '6118001647', '6118002576', '6118002639']"
ROBOTUTOR,130,2018-10-26,1,['6115000404']
ROBOTUTOR,131,2018-10-26,1,['6116001823']
ROBOTUTOR,132,2018-10-26,1,['5B20001267']
ROBOTUTOR,133,2018-10-26,7,"['5A29000445', '6115001477', '6116001229', '6116002620', '6118001677', '6118001962', '6118002891']"
ROBOTUTOR,134,2018-10-26,3,"['5A27000475', '5A29000472', '6118003300']"
ROBOTUTOR,135,2018-10-26,2,"['6116001553', '6116002304']"
ROBOTUTOR,136,2018-10-26,1,['6116000805']
ROBOTUTOR,137,2018-10-26,2,"['6111001715', '6118002043']"
ROBOTUTOR,138,2018-10-26,1,['6115001473']
ROBOTUTOR,139,2018-10-26,5,"['5B13001188', '5B20000601', '6112000357', '6115001518', '6116002449']"
ROBOTUTOR,140,2018-10-26,6,"['5A27001467', '5A29000606', '5B20001173', '6116002086', '6118002631', '6118002883']"
ROBOTUTOR,141,2018-10-26,7,"['5A27001649', '6111001802', '6115001475', '6116001770', '6116002564', '6116002816', '6128001379']"
