team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,114,2019-02-08,2,"['6113001685', '6116001059']"
ROBOTUTOR,115,2019-02-08,2,"['5A29000947', '6118002566']"
ROBOTUTOR,116,2019-02-08,3,"['5A23001442', '5B20001964', '6111000393']"
ROBOTUTOR,117,2019-02-08,1,['6116002444']
ROBOTUTOR,118,2019-02-08,2,"['5B13001251', '6111001239']"
ROBOTUTOR,119,2019-02-08,3,"['5A27001932', '6111002148', '6116002611']"
ROBOTUTOR,121,2019-02-08,5,"['5A28002635', '6111000084', '6111001727', '6116000780', '6118002258']"
ROBOTUTOR,122,2019-02-08,3,"['6111001675', '6111002106', '6116002315']"
ROBOTUTOR,123,2019-02-08,3,"['5A27001710', '6116001071', '6118002958']"
ROBOTUTOR,125,2019-02-08,5,"['5A27001337', '6115001676', '6116002734', '6118001752', '6118003601']"
ROBOTUTOR,126,2019-02-08,3,"['5A27001568', '6109000125', '6118003210']"
ROBOTUTOR,127,2019-02-08,4,"['5A28001988', '5B20002433', '6116001214', '6116001241']"
ROBOTUTOR,128,2019-02-08,13,"['5A27000437', '5B12002670', '6111001665', '6112001342', '6115000508', '6116001831', '6116002750', '6116002790', '6118002112', '6118002249', '6118002360', '6118003111', '6130000048']"
ROBOTUTOR,129,2019-02-08,1,['5B13000686']
ROBOTUTOR,132,2019-02-08,1,['5A21000494']
ROBOTUTOR,133,2019-02-08,9,"['5A28000787', '5B13001500', '6114000199', '6115001240', '6116000975', '6116001172', '6116002388', '6118002074', '6118002394']"
ROBOTUTOR,134,2019-02-08,1,['6118003349']
ROBOTUTOR,135,2019-02-08,1,['6111000859']
ROBOTUTOR,136,2019-02-08,1,['6111001754']
ROBOTUTOR,138,2019-02-08,1,['6111000694']
ROBOTUTOR,139,2019-02-08,4,"['5A23002256', '6116000790', '6116001053', '6118002187']"
ROBOTUTOR,140,2019-02-08,6,"['5B12002777', '6116001128', '6116001601', '6116002765', '6118002209', '6118002942']"
ROBOTUTOR,141,2019-02-08,1,['5B12004686']
