team,village_id,week_end_date,tablet_serials_count,tablet_serials
ROBOTUTOR,114,2018-10-12,3,"['5A29000622', '6112000256', '6118003400']"
ROBOTUTOR,115,2018-10-12,2,"['5B20001228', '6118003207']"
ROBOTUTOR,116,2018-10-12,5,"['5B20001997', '6115000396', '6115001241', '6116002729', '6118001645']"
ROBOTUTOR,117,2018-10-12,5,"['5A27001466', '5B13002111', '6113000799', '6116001673', '6116002824']"
ROBOTUTOR,118,2018-10-12,4,"['5B12003328', '5B12004776', '6113000632', '6115001325']"
ROBOTUTOR,119,2018-10-12,2,"['6111000054', '6114000059']"
ROBOTUTOR,120,2018-10-12,5,"['5A29001375', '5B20001381', '5B20001409', '5B20002370', '6115001195']"
ROBOTUTOR,121,2018-10-12,2,"['5A27001307', '6109000660']"
ROBOTUTOR,122,2018-10-12,7,"['5A27001219', '5A29001242', '5B20001363', '6115001506', '6116001025', '6116001922', '6118001574']"
ROBOTUTOR,123,2018-10-12,1,['5A23001580']
ROBOTUTOR,124,2018-10-12,1,['6116001725']
ROBOTUTOR,125,2018-10-12,8,"['5B12004661', '6116000786', '6116001510', '6116001512', '6116002159', '6118002986', '6118003513', '6128001083']"
ROBOTUTOR,126,2018-10-12,2,"['5A29000739', '6116002647']"
ROBOTUTOR,127,2018-10-12,6,"['5B13000655', '6111001793', '6115000434', '6116001675', '6118002312', '6118003027']"
ROBOTUTOR,128,2018-10-12,13,"['5A27000711', '5A27001390', '5A28000952', '5B16000105', '5B20001208', '5C03000328', '6111001083', '6111002085', '6116001672', '6116001715', '6116002652', '6118002451', '6118002639']"
ROBOTUTOR,129,2018-10-12,7,"['5A22001012', '5B13000999', '5B20001235', '5B20002371', '6111000075', '6111002030', '6115001428']"
ROBOTUTOR,130,2018-10-12,2,"['6115000404', '6116002546']"
ROBOTUTOR,131,2018-10-12,1,['6118002875']
ROBOTUTOR,132,2018-10-12,4,"['5A22000957', '5A27000600', '6116002787', '6118002866']"
ROBOTUTOR,133,2018-10-12,4,"['5A29000445', '6116001116', '6116001229', '6118002891']"
ROBOTUTOR,135,2018-10-12,1,['6129001334']
ROBOTUTOR,137,2018-10-12,4,"['5B23001071', '6111001752', '6116001956', '6118002987']"
ROBOTUTOR,138,2018-10-12,3,"['6116001364', '6116001995', '6118002645']"
ROBOTUTOR,139,2018-10-12,4,"['5A27000434', '5A27000621', '6116001598', '6116002449']"
ROBOTUTOR,140,2018-10-12,9,"['5A21001028', '5A23001529', '5A27001467', '5B20001173', '6115000523', '6116002257', '6118002623', '6129001273', '6129001284']"
ROBOTUTOR,141,2018-10-12,5,"['5A27001649', '5A28002602', '6116002564', '6118003290', '6118003419']"
